source,target,prob
Senegal,Morocco,0.022747455427283285
Morocco,Serbia,0.0005098139179199594
Serbia,Morocco,0.0004604051565377532
Morocco,Slovakia,0.0005947829042399525
Slovakia,Morocco,0.0005738410460302496
Morocco,South Africa,0.00016993797263998648
South Africa,Morocco,0.00011082788429568884
Morocco,Spain,0.20018693176990404
Spain,Morocco,0.00532664111868507
Morocco,Sweden,0.002251678137479821
Sweden,Morocco,0.0001695734108891726
Morocco,Switzerland,0.011130937207919111
Switzerland,Morocco,0.0004953405844640772
Morocco,Thailand,0.00016993797263998645
Thailand,Morocco,3.776934262459163e-05
Morocco,Tunisia,0.0005098139179199595
Tunisia,Morocco,0.0008904719501335716
Morocco,Turkey,0.01015379386523919
Turkey,Morocco,0.001240128267660153
Morocco,United Arab Emirates,0.012745347947998984
United Arab Emirates,Morocco,0.0007780183871678833
Morocco,United Kingdom,0.04894213612031611
United Kingdom,Morocco,0.0006114140169847847
Morocco,United States,0.01597416942815873
United States,Morocco,0.00030376744340109674
Mozambique,South Africa,0.9
South Africa,Mozambique,0.0004987254793305996
Namibia,South Africa,1.0
South Africa,Namibia,8.312091322176662e-05
Nepal,Austria,0.0002378121284185494
Austria,Nepal,5.699239721421162e-06
Nepal,Brazil,0.0026159334126040434
Brazil,Nepal,0.00022327091896280518
Nepal,Germany,0.0007134363852556481
Germany,Nepal,3.5114537769782064e-06
Nepal,Guatemala,0.00047562425683709886
Guatemala,Nepal,0.0038948393378773136
Nepal,Israel,0.0002378121284185494
Israel,Nepal,1.6852323092738338e-05
Nepal,Macau,0.0016646848989298462
Macau,Nepal,0.0005658623337779395
Nepal,Norway,0.0011890606420927468
Norway,Nepal,6.0068357791166345e-05
Nepal,Qatar,0.20582639714625448
Qatar,Nepal,0.011529853728718729
Nepal,Russia,0.0029726516052318674
Russia,Nepal,7.001271430891846e-05
Nepal,Saudi Arabia,0.02294887039239002
Saudi Arabia,Nepal,0.0024634943326866136
Nepal,Singapore,0.00630202140309156
Singapore,Nepal,0.0007922390469214786
Nepal,South Korea,0.010820451843043996
South Korea,Nepal,0.00044182478491386855
Nepal,Taiwan,0.0007134363852556481
Taiwan,Nepal,2.7889335118250773e-05
Nepal,Thailand,0.05279429250891796
Thailand,Nepal,0.00419239703132967
Nepal,Turkey,0.007015457788347207
Turkey,Nepal,0.00030614045101233907
Nepal,United Arab Emirates,0.23626634958382883
United Arab Emirates,Nepal,0.00515307511767528
Nepal,United States,0.0023781212841854937
United States,Nepal,1.615784273410089e-05
Netherlands,Algeria,1.3093332547733377e-05
Algeria,Netherlands,0.0003002326803272537
Netherlands,Azerbaijan,3.273333136933344e-06
Azerbaijan,Netherlands,0.009049773755656111
Netherlands,Gibraltar,3.273333136933344e-06
Gibraltar,Netherlands,0.004424778761061947
Netherlands,Guinea-Bissau,1.6366665684666717e-05
Guinea-Bissau,Netherlands,0.019880715705765408
Netherlands,Madagascar,3.273333136933344e-06
Madagascar,Netherlands,0.007782101167315176
Netherlands,Maldives,3.273333136933344e-06
Maldives,Netherlands,0.0005125576627370578
Netherlands,Mali,1.3093332547733377e-05
Mali,Netherlands,0.010152284263959392
Netherlands,Netherlands Antilles,0.0010556499366610034
Netherlands Antilles,Netherlands,0.23844731977818845
Netherlands,New Zealand,8.183332842333359e-06
New Zealand,Netherlands,7.40269161867255e-05
Netherlands,Norway,0.015322472413984984
Norway,Netherlands,0.05623599656408994
Netherlands,Panama,0.0001391166583196671
Panama,Netherlands,0.02204356846473029
Netherlands,Peru,3.273333136933344e-05
Peru,Netherlands,0.022197558268590455
Netherlands,Philippines,0.00010638332695033367
Philippines,Netherlands,0.0006554996419963495
Netherlands,Poland,0.024281585209771542
Poland,Netherlands,0.04708794870981051
Netherlands,Portugal,0.033122858012628514
Portugal,Netherlands,0.06172380139075274
Netherlands,Qatar,0.0035335631213195442
Qatar,Netherlands,0.014380678336397307
Netherlands,Reunion,1.963999882160006e-05
Reunion,Netherlands,0.03529411764705882
Netherlands,Romania,0.008870732801089362
Romania,Netherlands,0.048372126231615034
Netherlands,Russia,0.017214458967132456
Russia,Netherlands,0.029455749164048178
Netherlands,Saudi Arabia,0.0010785632686195368
Saudi Arabia,Netherlands,0.008411620545287452
Netherlands,Senegal,0.00021112998733220067
Senegal,Netherlands,0.008812077327686319
Netherlands,Serbia,0.001954179882749206
Serbia,Netherlands,0.04581031307550645
Netherlands,Singapore,0.0008363366164864693
Singapore,Netherlands,0.007638380244846707
Netherlands,Slovakia,0.0004860899708346016
Slovakia,Netherlands,0.012173627905070298
Netherlands,Slovenia,0.0017054065643422722
Slovenia,Netherlands,0.06391461694166721
Netherlands,South Africa,0.00412603641910448
South Africa,Netherlands,0.06984927407735787
Netherlands,South Korea,0.0028232498306050096
South Korea,Netherlands,0.00837525004369696
Netherlands,Spain,0.07359107558453544
Spain,Netherlands,0.05082917896021976
Netherlands,Sri Lanka,0.00012438665920346708
Sri Lanka,Netherlands,0.005017495213573649
Netherlands,Suriname,7.03766624440669e-05
Suriname,Netherlands,0.9555555555555555
Netherlands,Sweden,0.02462037518944414
Sweden,Netherlands,0.048130053207657036
Netherlands,Switzerland,0.032348714725743764
Switzerland,Netherlands,0.037367964320353005
Netherlands,Taiwan,0.003996739760195613
Taiwan,Netherlands,0.011350959393128066
Netherlands,Thailand,0.0013977132494705378
Thailand,Netherlands,0.008063754650350313
Netherlands,Tunisia,0.0001505733242989338
Tunisia,Netherlands,0.006826951617690714
Netherlands,Turkey,0.012473035918284506
Turkey,Netherlands,0.03954400639262773
Netherlands,Ukraine,0.002348616525749674
Ukraine,Netherlands,0.026306623402812142
Netherlands,United Arab Emirates,0.012394475922998107
United Arab Emirates,Netherlands,0.01963977748674127
Netherlands,United Kingdom,0.19297117175506298
United Kingdom,Netherlands,0.0625770570074575
Netherlands,United States,0.059532109761406715
United States,Netherlands,0.029386268580509283
Netherlands,Uruguay,9.81999941080003e-06
Uruguay,Netherlands,0.0009195402298850575
Netherlands,Zambia,3.273333136933344e-06
Zambia,Netherlands,0.00025131942699170654
Netherlands Antilles,Argentina,0.0014787430683918664
Argentina,Netherlands Antilles,8.317910540872131e-05
Netherlands Antilles,Ireland,0.0014787430683918664
Ireland,Netherlands Antilles,1.1069416309677993e-05
Netherlands Antilles,Panama,0.0011090573012938999
Panama,Netherlands Antilles,0.0007780082987551868
Netherlands Antilles,Portugal,0.016266173752310528
Portugal,Netherlands Antilles,0.00013419543735512996
Netherlands Antilles,Puerto Rico,0.007393715341959332
Puerto Rico,Netherlands Antilles,0.0009443762394938143
Netherlands Antilles,Russia,0.0007393715341959331
Russia,Netherlands Antilles,5.601017144713478e-06
Netherlands Antilles,Spain,0.0007393715341959331
Spain,Netherlands Antilles,2.260883327115904e-06
Netherlands Antilles,Turkey,0.0007393715341959331
Turkey,Netherlands Antilles,1.0377642407197935e-05
Netherlands Antilles,United States,0.20850277264325312
United States,Netherlands Antilles,0.000455651165101645
Netherlands Antilles,Venezuela,0.002957486136783733
Venezuela,Netherlands Antilles,0.017241379310344834
New Caledonia,Indonesia,0.003490401396160559
Indonesia,New Caledonia,5.966943135031921e-05
New Caledonia,New Zealand,0.10471204188481677
New Zealand,New Caledonia,0.0008883229942407062
New Zealand,Belgium,0.00023688613179752164
Belgium,New Zealand,5.851717479080108e-05
New Zealand,Colombia,2.9610766474690204e-05
Colombia,New Zealand,0.00024455857177794083
New Zealand,Hungary,2.9610766474690204e-05
Hungary,New Zealand,1.4783495705394496e-05
New Zealand,Ireland,0.0001776645988481412
Ireland,New Zealand,3.3208248929033966e-05
New Zealand,Macau,0.001154819892512918
Macau,New Zealand,0.0031526615739056623
New Zealand,Norway,5.9221532949380416e-05
Norway,New Zealand,2.4027343116466543e-05
New Zealand,Philippines,0.00519668951630813
Philippines,New Zealand,0.0035396980667802866
New Zealand,Qatar,0.013250817997423866
Qatar,New Zealand,0.005961420616524127
New Zealand,Russia,0.00025169151503486676
Russia,New Zealand,4.760864573006456e-05
New Zealand,Singapore,0.014997853219430587
Singapore,New Zealand,0.015142229330782221
New Zealand,South Africa,4.441614971203531e-05
South Africa,New Zealand,8.312091322176662e-05
New Zealand,South Korea,0.007787631582843524
South Korea,New Zealand,0.002553844361150493
New Zealand,Spain,0.00039974534740831773
Spain,New Zealand,3.0521924916064705e-05
New Zealand,Sweden,5.9221532949380416e-05
Sweden,New Zealand,1.2797993274654537e-05
New Zealand,Taiwan,0.007935685415216975
Taiwan,New Zealand,0.002491447270563736
New Zealand,Thailand,0.006869697822128128
Thailand,New Zealand,0.00438124374445263
New Zealand,Turkey,7.402691618672552e-05
Turkey,New Zealand,2.594410601799484e-05
New Zealand,United Arab Emirates,0.026649689827221185
United Arab Emirates,New Zealand,0.004668110323007299
New Zealand,United Kingdom,0.0028130228150955693
United Kingdom,New Zealand,0.00010084085349575441
New Zealand,United States,0.08563433664480406
United States,New Zealand,0.0046728481187019765
New Zealand,Uruguay,5.922153294938041e-05
Uruguay,New Zealand,0.0006130268199233717
Norway,Australia,2.4027343116466543e-05
Australia,Norway,2.211887790932367e-05
Norway,Philippines,2.402734311646654e-05
Philippines,Norway,4.033843950746766e-05
Norway,Poland,0.056530331517266656
Poland,Norway,0.029869552797790966
Norway,Portugal,0.010127525123590645
Portugal,Norway,0.005142125167744297
Norway,Qatar,0.00861980934303237
Qatar,Norway,0.009558255401912987
Norway,Romania,0.0016879208539317746
Romania,Norway,0.002507853776952735
Norway,Russia,0.013305141250743346
Russia,Norway,0.006203126487770176
Norway,Saudi Arabia,5.406152201204972e-05
Saudi Arabia,Norway,0.00011487797406310633
Norway,Serbia,0.0011412987980321608
Serbia,Norway,0.007289748311847761
Norway,Slovakia,6.6075193570283e-05
Slovakia,Norway,0.00045087510759519626
Norway,Slovenia,0.00010211620824498279
Slovenia,Norway,0.0010427528675703863
Norway,South Korea,0.001219387663160677
South Korea,Norway,0.0009856091355770916
Norway,Spain,0.0529382437213549
Spain,Norway,0.009962582380936232
Norway,Sweden,0.13867981763246573
Sweden,Norway,0.0738668176829873
Norway,Switzerland,0.017515933131904107
Switzerland,Norway,0.005513027268310113
Norway,Thailand,0.002649014578590436
Thailand,Norway,0.004164070024361227
Norway,Turkey,0.006493389477225083
Turkey,Norway,0.005609115721090485
Norway,Ukraine,0.0003363828036305315
Ukraine,Norway,0.0010265999376707178
Norway,United Arab Emirates,0.007953050571550423
United Arab Emirates,Norway,0.003433654482034258
Norway,United Kingdom,0.12461781507355373
United Kingdom,Norway,0.011010759719068007
Norway,United States,0.014824870702859852
United States,Norway,0.0019938777933880495
Oman,Qatar,0.38095238095238093
Qatar,Oman,0.00021314576506008053
Oman,United Arab Emirates,0.2142857142857143
United Arab Emirates,Oman,4.6681103230073004e-05
Pakistan,Australia,0.001742919389978214
Australia,Pakistan,2.211887790932367e-05
Pakistan,China,0.0008714596949891068
China,Pakistan,5.82343349638947e-05
Pakistan,Qatar,0.16383442265795206
Qatar,Pakistan,0.002504462739455946
Pakistan,Saudi Arabia,0.021786492374727674
Saudi Arabia,Pakistan,0.0006382109670172575
Pakistan,Switzerland,0.0008714596949891068
Switzerland,Pakistan,3.7812258356036437e-06
Pakistan,Thailand,0.001742919389978214
Thailand,Pakistan,3.776934262459163e-05
Pakistan,Turkey,0.00522875816993464
Turkey,Pakistan,6.22658544431876e-05
Pakistan,United Arab Emirates,0.6509803921568628
United Arab Emirates,Pakistan,0.0038745315680960585
Pakistan,United Kingdom,0.0026143790849673205
United Kingdom,Pakistan,3.184448005129087e-06
Panama,Poland,0.0005186721991701245
Poland,Panama,6.347795727933474e-06
Panama,Puerto Rico,0.006483402489626556
Puerto Rico,Panama,0.001180470299367268
Panama,Spain,0.01504149377593361
Spain,Panama,6.556561648636123e-05
Panama,United States,0.6620850622406638
United States,Panama,0.002062548625007978
Panama,Uruguay,0.00700207468879668
Uruguay,Panama,0.00413793103448276
Panama,Venezuela,0.00700207468879668
Venezuela,Panama,0.05818965517241381
Peru,Italy,0.0022197558268590455
Italy,Peru,1.998135739355182e-06
Peru,Spain,0.06770255271920089
Spain,Peru,6.895694147703508e-05
Peru,United Kingdom,0.0022197558268590455
United Kingdom,Peru,1.0614826683763623e-06
Peru,United States,0.30299667036625966
United States,Peru,0.00022055455332047709
Philippines,Argentina,8.067687901493533e-05
Argentina,Philippines,0.00016635821081744263
Philippines,Finland,2.016921975373383e-05
Finland,Philippines,1.1286172181842809e-05
Philippines,Kyrgyzstan,2.016921975373383e-05
Kyrgyzstan,Philippines,0.0006903693476009663
Philippines,Mexico,2.016921975373383e-05
Mexico,Philippines,3.131949011870087e-05
Philippines,Qatar,0.0364861185345045
Qatar,Philippines,0.024098793062105356
Philippines,Russia,0.0006554996419963496
Russia,Philippines,0.00018203305720318802
Philippines,Saudi Arabia,0.02082471939573018
Saudi Arabia,Philippines,0.026358112937812726
Philippines,Singapore,0.03958209376670264
Singapore,Philippines,0.058670533191826475
Philippines,Slovakia,3.0253829630600746e-05
Slovakia,Philippines,0.00012296593843505351
Philippines,South Africa,0.0001310999283992699
South Africa,Philippines,0.00036019062396098865
Philippines,South Korea,0.1077439719244461
South Korea,Philippines,0.05187314287933815
Philippines,Spain,0.00035296134569034207
Spain,Philippines,3.9565458224528334e-05
Philippines,Sri Lanka,0.0003126229061828743
Sri Lanka,Philippines,0.0020466098897471458
Philippines,Sweden,0.00040338439507467665
Sweden,Philippines,0.00012797993274654538
Philippines,Switzerland,0.0014824376518994364
Switzerland,Philippines,0.00027792009891686783
Philippines,Taiwan,0.1413156382045361
Taiwan,Philippines,0.06513554216867469
Philippines,Thailand,0.03574994201349321
Thailand,Philippines,0.03347307990104433
Philippines,Turkey,0.004154859269269169
Turkey,Philippines,0.0021377943358827744
Philippines,United Arab Emirates,0.06382549591069069
United Arab Emirates,Philippines,0.01641359457461844
Philippines,United Kingdom,0.012373816318915704
United Kingdom,Philippines,0.0006512196170488982
Philippines,United States,0.04059055475438933
United States,Philippines,0.0032517658502378036
Poland,Bosnia and Herzegovina,1.9043387183800423e-05
Bosnia and Herzegovina,Poland,0.026200873362445417
Poland,Costa Rica,1.2695591455866952e-05
Costa Rica,Poland,0.0005276348766653477
Poland,Indonesia,5.7130161551401275e-05
Indonesia,Poland,0.000537024882152873
Poland,Kazakhstan,3.8086774367600845e-05
Kazakhstan,Poland,0.0005529699092207733
Poland,Kuwait,6.347795727933474e-06
Kuwait,Poland,0.005464480874316941
Poland,Macau,5.7130161551401275e-05
Macau,Poland,0.0007275372862859222
Poland,Mexico,6.347795727933474e-06
Mexico,Poland,3.131949011870087e-05
Poland,Oman,6.347795727933474e-06
Oman,Poland,0.023809523809523808
Poland,Philippines,1.9043387183800423e-05
Philippines,Poland,6.050765926120148e-05
Poland,Portugal,0.012679721966547113
Portugal,Poland,0.012184335732585093
Poland,Qatar,0.007141270193925159
Qatar,Poland,0.014986811605786911
Poland,Romania,0.006331926238613641
Romania,Poland,0.0178048693417107
Poland,Russia,0.01957342812708287
Russia,Poland,0.01727073636572401
Poland,Saudi Arabia,3.491287650363411e-05
Saudi Arabia,Poland,0.00014040641274379662
Poland,Senegal,6.347795727933474e-06
Senegal,Poland,0.00013662135391761735
Poland,Serbia,0.001304472022090329
Serbia,Poland,0.015768876611418046
Poland,Singapore,0.0004506934966832767
Singapore,Poland,0.002122602729487735
Poland,Slovakia,0.0021772939346811817
Slovakia,Poland,0.028118211255482233
Poland,Slovenia,0.0010188212143333226
Slovenia,Poland,0.01968962767588788
Poland,South Africa,9.521693591900213e-06
South Africa,Poland,8.312091322176662e-05
Poland,South Korea,0.001996381756435078
South Korea,Poland,0.003053931755063993
Poland,Spain,0.0314501539340464
Spain,Poland,0.011201546444195748
Poland,Sri Lanka,4.760846795950107e-05
Sri Lanka,Poland,0.0009902951079421673
Poland,Sweden,0.04267940457676071
Sweden,Poland,0.04302365389106988
Poland,Switzerland,0.028333386231631064
Switzerland,Poland,0.016877501517216863
Poland,Taiwan,1.2695591455866952e-05
Taiwan,Poland,1.8592890078833853e-05
Poland,Thailand,6.030405941536801e-05
Thailand,Poland,0.00017940437746681023
Poland,Tunisia,0.00039356333513187547
Tunisia,Poland,0.009201543484713574
Poland,Turkey,0.0031770717618307045
Turkey,Poland,0.005194010024802567
Poland,Ukraine,0.019874948424159707
Ukraine,Poland,0.11479587160167919
Poland,United Arab Emirates,0.009080521788808835
United Arab Emirates,Poland,0.007419702018957714
Poland,United Kingdom,0.2192147776684546
United Kingdom,Poland,0.03665724246970929
Poland,United States,0.015501317167613545
United States,Poland,0.003945745195667437
Portugal,Hong Kong,6.099792607051361e-06
Hong Kong,Portugal,8.889204949509313e-06
Portugal,Mexico,1.2199585214102726e-05
Mexico,Portugal,6.263898023740175e-05
Portugal,Mozambique,6.099792607051361e-06
Mozambique,Portugal,0.1
Portugal,Peru,6.099792607051361e-06
Peru,Portugal,0.0022197558268590455
Portugal,Qatar,0.001137611321215079
Qatar,Portugal,0.002484480323981564
Portugal,Reunion,4.269854824935954e-05
Reunion,Portugal,0.04117647058823531
Portugal,Romania,0.0036781749420519714
Romania,Portugal,0.010763244323861205
Portugal,Russia,0.007786385262901063
Russia,Portugal,0.007149698385226754
Portugal,Saint Lucia,1.2199585214102726e-05
Saint Lucia,Portugal,0.001759788825340959
Portugal,Saudi Arabia,4.269854824935953e-05
Saudi Arabia,Portugal,0.00017869907076483205
Portugal,Senegal,0.0036598755642308165
Senegal,Portugal,0.0819728123505704
Portugal,Serbia,2.4399170428205444e-05
Serbia,Portugal,0.00030693677102516884
Portugal,Slovakia,5.489813346346226e-05
Slovakia,Portugal,0.0007377956306103211
Portugal,Slovenia,1.2199585214102722e-05
Slovenia,Portugal,0.0002453536158989144
Portugal,South Africa,0.00034463828229840186
South Africa,Portugal,0.0031308877313532086
Portugal,South Korea,7.92973038916677e-05
South Korea,Portugal,0.00012623565283253387
Portugal,Spain,0.11380078077345371
Spain,Portugal,0.04218016979233786
Portugal,Sri Lanka,6.099792607051361e-06
Sri Lanka,Portugal,0.0001320393477256223
Portugal,Sweden,0.010436745150664877
Sweden,Portugal,0.010948683246466953
Portugal,Switzerland,0.049688910577040384
Switzerland,Portugal,0.030801865656827278
Portugal,Tunisia,0.00021959253385384905
Tunisia,Portugal,0.00534283170080143
Portugal,Turkey,0.0021867756496279133
Turkey,Portugal,0.0037203848029804597
Portugal,Ukraine,0.0007502744906673174
Ukraine,Portugal,0.004509706869053511
Portugal,United Arab Emirates,0.007118457972428939
United Arab Emirates,Portugal,0.006052983052166132
Portugal,United Kingdom,0.21415151884835917
United Kingdom,Portugal,0.03726653352135732
Portugal,United States,0.030681956813468345
United States,Portugal,0.008127394895252747
Portugal,Venezuela,2.134927412467976e-05
Venezuela,Portugal,0.015086206896551727
Puerto Rico,Netherlands,0.012843516857115876
Netherlands,Puerto Rico,0.00044517330662293477
Puerto Rico,Saint Lucia,0.0005666257436962885
Saint Lucia,Puerto Rico,0.005279366476022875
Puerto Rico,Spain,0.004485787137595619
Spain,Puerto Rico,0.00010739195803800546
Puerto Rico,Trinidad and Tobago,9.443762394938144e-05
Trinidad and Tobago,Puerto Rico,0.03773584905660377
Puerto Rico,United States,0.8668429502313721
United States,Puerto Rico,0.014831283845631205
Puerto Rico,Uruguay,0.00033053168382283496
Uruguay,Puerto Rico,0.0010727969348659004
Puerto Rico,Venezuela,0.00014165643592407216
Venezuela,Puerto Rico,0.006465517241379313
Puerto Rico,Virgin Islands,0.06454811596940221
Virgin Islands,Puerto Rico,0.7938443670150988
Qatar,Brunei,1.3321610316255033e-05
Brunei,Qatar,0.00015852885225110976
Qatar,Cape Verde,1.3321610316255033e-05
Cape Verde,Qatar,0.0009935419771485343
Qatar,Mali,5.328644126502014e-05
Mali,Qatar,0.010152284263959392
Qatar,Mexico,1.3321610316255033e-05
Mexico,Qatar,3.131949011870087e-05
Qatar,Romania,0.011563157754509366
Romania,Qatar,0.015493359988576325
Qatar,Russia,0.02777555750939174
Russia,Qatar,0.011678120746727598
Qatar,Saudi Arabia,0.001212266538779208
Saudi Arabia,Qatar,0.0023230879199428165
Qatar,Senegal,0.00010657288253004027
Senegal,Qatar,0.0010929708313409388
Qatar,Serbia,0.0034236538512775433
Serbia,Qatar,0.019720687538367095
Qatar,Singapore,0.005501825060613328
Singapore,Qatar,0.012346970806738513
Qatar,Slovakia,1.9982415474382552e-05
Slovakia,Qatar,0.00012296593843505351
Qatar,South Africa,0.015999253989822295
South Africa,Qatar,0.06655214451956114
Qatar,South Korea,0.007686569152479154
South Korea,Qatar,0.00560292089879785
Qatar,Spain,0.0385860442810327
Spain,Qatar,0.006548648556991215
Qatar,Sri Lanka,0.011023632536701041
Sri Lanka,Qatar,0.10926256024295247
Qatar,Sweden,0.017817653797991106
Sweden,Qatar,0.00855865800242522
Qatar,Switzerland,0.021294594090533667
Switzerland,Qatar,0.006044289498212423
Qatar,Thailand,0.02186742333413264
Thailand,Qatar,0.030999187959133586
Qatar,Tunisia,0.0009724775530866173
Tunisia,Qatar,0.010834075393291787
Qatar,Turkey,0.046212666187088705
Turkey,Qatar,0.03600004151056963
Qatar,Ukraine,0.006867290118029469
Ukraine,Qatar,0.01890043813818768
Qatar,United Arab Emirates,0.0038699277968720865
United Arab Emirates,Qatar,0.0015067622764818004
Qatar,United Kingdom,0.1072123198252205
United Kingdom,Qatar,0.008542812515092963
Qatar,United States,0.0685530066874484
United States,Qatar,0.008314825870968316
Romania,Bosnia and Herzegovina,3.5698986148793385e-05
Bosnia and Herzegovina,Romania,0.01746724890829695
Romania,Guernsey,1.784949307439669e-05
Guernsey,Romania,0.00017721070352649305
Romania,Russia,0.01758175067828074
Russia,Romania,0.005517001887542775
Romania,Saudi Arabia,4.462373268599172e-05
Saudi Arabia,Romania,6.382109670172573e-05
Romania,Serbia,0.000954947879480223
Serbia,Romania,0.004105279312461633
Romania,Slovakia,0.0005354847922319008
Slovakia,Romania,0.00245931876870107
Romania,Slovenia,0.00017849493074396689
Slovenia,Romania,0.001226768079494572
Romania,South Africa,4.4623732685991735e-05
South Africa,Romania,0.00013853485536961105
Romania,South Korea,1.784949307439669e-05
South Korea,Romania,9.710434833271837e-06
Romania,Spain,0.06558796230187064
Spain,Romania,0.00830761578548739
Romania,Sweden,0.011977009852920181
Sweden,Romania,0.004293726743646597
Romania,Switzerland,0.015448736255890334
Switzerland,Romania,0.003272650960714953
Romania,Turkey,0.021107025560474085
Turkey,Romania,0.012271562146511556
Romania,Ukraine,0.0003748393545623305
Ukraine,Romania,0.0007699499532530384
Romania,United Arab Emirates,0.02016992717406826
United Arab Emirates,Romania,0.0058610718499980535
Romania,United Kingdom,0.1336123804083964
United Kingdom,Romania,0.007945728514131258
Romania,United States,0.004712266171640727
United States,Romania,0.00042656704818026353
Russia,Bosnia and Herzegovina,2.2404068578853914e-05
Bosnia and Herzegovina,Russia,0.0349344978165939
Russia,Guatemala,1.1202034289426957e-05
Guatemala,Russia,0.0038948393378773136
Russia,Kuwait,1.1202034289426957e-05
Kuwait,Russia,0.010928961748633883
Russia,Montenegro,1.1202034289426957e-05
Montenegro,Russia,1.0
Russia,Puerto Rico,5.601017144713478e-06
Puerto Rico,Russia,9.443762394938144e-05
Russia,Saint Lucia,5.601017144713478e-06
Saint Lucia,Russia,0.0008798944126704794
Russia,Saudi Arabia,0.0006553190059314769
Saudi Arabia,Russia,0.0029868273256407644
Russia,Senegal,5.3209662874778036e-05
Senegal,Russia,0.0012979028622173649
Russia,Serbia,0.006637205316485471
Serbia,Russia,0.09093001841620627
Russia,Singapore,0.0007757408745428166
Singapore,Russia,0.004140570113155652
Russia,Slovakia,0.0027500994180543175
Slovakia,Russia,0.040250850514407514
Russia,Slovenia,0.002540061275127562
Slovenia,Russia,0.05563393240507884
Russia,South Africa,0.00012882339432840995
South Africa,Russia,0.0012745206694004213
Russia,South Korea,0.010084631369056615
South Korea,Russia,0.017483637917305943
Russia,Spain,0.04476052851197775
Spain,Russia,0.018067849108646748
Russia,Sri Lanka,0.0008177485031281677
Sri Lanka,Russia,0.01927774476794086
Russia,Sweden,0.015803269873809075
Sweden,Russia,0.018054769012218884
Russia,Switzerland,0.0322702602792667
Switzerland,Russia,0.02178553265183039
Russia,Taiwan,0.0012154207204028247
Taiwan,Russia,0.0020173285735534726
Russia,Tajikistan,0.00040327323441937036
Tajikistan,Russia,0.9863013698630138
Russia,Thailand,0.004979304241650281
Thailand,Russia,0.01678847279663098
Russia,Tunisia,0.001125804446087409
Tunisia,Russia,0.029830810329474648
Russia,Turkey,0.025056150196875744
Turkey,Russia,0.046424383308599965
Russia,Ukraine,0.0004116747601364406
Ukraine,Russia,0.0026948248363856345
Russia,United Arab Emirates,0.04964741597074026
United Arab Emirates,Russia,0.045975699892374114
Russia,United Kingdom,0.041259892796531826
United Kingdom,Russia,0.007819412076594472
Russia,United States,0.019219890332084297
United States,Russia,0.0055445637342067195
Russia,Uzbekistan,0.005108127635978691
Uzbekistan,Russia,0.5080779944289694
Saint Lucia,Bermuda,0.004399472063352397
Bermuda,Saint Lucia,0.001196458482890644
Saint Lucia,Saint Vincent and the Grenadines,0.07215134183897931
Saint Vincent and the Grenadines,Saint Lucia,0.06626262626262625
Saint Lucia,Switzerland,0.0008798944126704794
Switzerland,Saint Lucia,3.7812258356036437e-06
Saint Lucia,Trinidad and Tobago,0.0008798944126704794
Trinidad and Tobago,Saint Lucia,0.03773584905660377
Saint Lucia,United Kingdom,0.1649802023757149
United Kingdom,Saint Lucia,0.00019902800032056795
Saint Lucia,United States,0.19489661240651118
United States,Saint Lucia,0.0003578962165603347
Saint Vincent and the Grenadines,Dominican Republic,0.0008080808080808079
Dominican Republic,Saint Vincent and the Grenadines,0.00232288037166086
Saint Vincent and the Grenadines,Guernsey,0.0008080808080808079
Guernsey,Saint Vincent and the Grenadines,0.00017721070352649305
Saint Vincent and the Grenadines,Spain,0.0008080808080808079
Spain,Saint Vincent and the Grenadines,2.260883327115904e-06
Saint Vincent and the Grenadines,Switzerland,0.001212121212121212
Switzerland,Saint Vincent and the Grenadines,5.671838753405466e-06
Saint Vincent and the Grenadines,Trinidad and Tobago,0.002424242424242424
Trinidad and Tobago,Saint Vincent and the Grenadines,0.11320754716981132
Saint Vincent and the Grenadines,United Kingdom,0.005252525252525252
United Kingdom,Saint Vincent and the Grenadines,6.899637344446356e-06
Saint Vincent and the Grenadines,United States,0.04242424242424242
United States,Saint Vincent and the Grenadines,8.482867435402967e-05
Saudi Arabia,Brazil,2.5528438680690295e-05
Brazil,Saudi Arabia,2.0297356269345923e-05
Saudi Arabia,Kyrgyzstan,2.5528438680690295e-05
Kyrgyzstan,Saudi Arabia,0.0006903693476009663
Saudi Arabia,Macau,0.00015317063208414175
Macau,Saudi Arabia,0.000485024857523948
Saudi Arabia,Senegal,0.00026804860614724807
Senegal,Saudi Arabia,0.001434524216134982
Saudi Arabia,Serbia,0.00010211375472276119
Serbia,Saudi Arabia,0.00030693677102516884
Saudi Arabia,Singapore,0.00025528438680690296
Singapore,Saudi Arabia,0.00029895813091376555
Saudi Arabia,Slovakia,6.382109670172574e-05
Slovakia,Saudi Arabia,0.0002049432307250892
Saudi Arabia,Slovenia,6.382109670172573e-05
Slovenia,Saudi Arabia,0.000306692019873643
Saudi Arabia,South Africa,0.003548452976615952
South Africa,Saudi Arabia,0.007702537958550375
Saudi Arabia,South Korea,0.0003318697028489739
South Korea,Saudi Arabia,0.0001262356528325339
Saudi Arabia,Spain,0.01207495149596651
Spain,Saudi Arabia,0.0010693978137258228
Saudi Arabia,Sri Lanka,0.006394873889512918
Sri Lanka,Saudi Arabia,0.033075856605268385
Saudi Arabia,Sweden,0.00025528438680690296
Sweden,Saudi Arabia,6.398996637327268e-05
Saudi Arabia,Switzerland,0.011717553354436845
